,business_id,name,state,address,review_count,average_rating
377,3EEVGDngt4DEhoOQZIUNUw,Arcadia Farms Cafe,AZ,"1625 N Central Ave, Phoenix, AZ 85004",27,3.54
378,o5Xu5zGBgL4jruUXudm2yQ,California Pizza Kitchen,NV,"6659 Las Vegas Blvd South, Bldg C1, STE 100, Southeast, Las Vegas, NV 89119",75,3.51
379,At3-UbbYlmBAXYt1edegrQ,Fine's Cellar,AZ,"7051 E 5th Ave, Scottsdale, AZ 85251",19,3.73
380,BXZvqVclZMv-1_xHCdgOCA,Friday's,WI,"1610 Deming Way, Middleton, WI 53562",16,3.15
381,84bLhe1aibxNmogtqSO4rA,Blue Martini,NV,"6593 Las Vegas Blvd S, Ste 214, Southeast, Las Vegas, NV 89119",441,3.31
382,KoJ4jNSmqYbmKqcoh-2dNA,Arizona Roadhouse 66,AZ,"Sky Harbor International Airport, B Terminal, Gates 1-14, Phoenix, AZ 85073",22,1.85
383,QozXMHqNzkVutP-FhcP30w,Table 10,NV,"The Palazzo, 3327 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",401,3.59
384,ymwr8OUokLLxG89gjJ1hjw,The Estate House,AZ,"7134 E Stetson Dr, Ste 200, Scottsdale, AZ 85251",43,3.47
385,nhETfCY4OcAgg9pkr_zNQQ,Louis's Las Vegas,NV,"6599 Las Vegas Blvd, Southeast, Las Vegas, NV 89119",5,4.0
386,f2nLhBF_tId8eiN6GhJv6g,OC Seven,AZ,"The Scottsdale Athletic Club, 8225 E Indian Bend Rd, Scottsdale, AZ 85250",4,4.33
387,45Vj6a0LX4B2a7loTJyb4g,Mosaic Restaurant,AZ,"10600 E Jomax Rd, Scottsdale, AZ 85262",7,4.14
388,nS9Dgj0a5o4Et80jFXBlrw,Martini Bistro,AZ,"Phoenix Sky Harbor International Airport, 3400 E Sky Harbor Blvd, Phoenix, AZ 85034",3,4.0
389,MeC8jb8n-9VR5wgBj_7PEw,The Café at Heard Museum North Scottsdale,AZ,"32633 N Scottsdale Rd, Scottsdale, AZ 85262",5,4.4
390,j_pce4pG9krrBeYwUni8Pg,Yard House,NV,"6593 Las Vegas Blvd S., Southeast, Las Vegas, NV 89119",641,3.96
391,gI4jThFNwy73SzaNvi-1dw,Ling & Louie's Asian Bar and Grill,AZ,"9397 E Shea Blvd, Ste 125, Scottsdale, AZ 85260",130,3.74
392,C1xxQe1cJAnM13oJRdT75w,American Grill,NV,"9055 S Eastern Ave, Southeast, Las Vegas, NV 89123",5,2.6
393,mOXrStaa4BOvFP6SgPo_Yg,Life Cafe,AZ,"Lifetime Fitness, 6850 E Chauncey Ln, Scottsdale, AZ 85250",3,5.0
394,qd1ajiZRCwqEQJqCgoN1wg,The Herb Box,AZ,"DC Ranch, 20707 N Pima Rd, Ste 140-145, Scottsdale, AZ 85255",149,4.05
395,iV7D7fHKb-bF9fCL_bEMtA,Cork Restaurant,AZ,"4991 S Alma School Rd, Ste 101, Chandler, AZ 85248",148,3.99
396,MFPk16G7fAxnCKTyfjw8Vw,Pita Jungle,AZ,"1850 W. Southern Ave., Mesa, AZ 85202",112,3.85
397,RN5TVR5k8THsMGFjVbfYkA,Sautee,AZ,"4949 S Alma School Rd, Chandler, AZ 85248",5,3.0
398,0mPrp8m_caTxdSGfIxNtTw,Tommy Bahama Restaurant & Bar - Las Vegas,NV,"6635 Las Vegas Blvd. South, Southeast, Las Vegas, NV 89119",205,4.0
399,OBUQ86JDhbGWdSxmyIt7Dw,DJT,NV,"Trump International Hotel & Tower, 2000 Fashion Show Dr, The Strip, Las Vegas, NV 89109",51,3.02
400,_FBnbgbEwaZshbuoUoSBfA,Simon Restaurant and Lounge,NV,"The Palms, 4381 W Flamingo Rd, Las Vegas, NV 89103",319,3.61
401,AaKlegu7gmOCD4rEESF76Q,Maizie's Cafe & Bistro,AZ,"4750 N Central Ave, Phoenix, AZ 85012",336,3.91
402,AIN4FSq5ZM4Il5BzXzMNXg,Cracker Barrel Old Country Store,AZ,"1007 N Dobson Rd, Mesa, AZ 85201",89,3.58
403,QBJrNGuM7A8V3amEKBlpOw,McFadden's,NV,"Rio Hotel and Casino, 3700 W Flamingo Rd, Las Vegas, NV 89103",55,2.35
404,H2pm7yVZci7M5RKhAOYzuA,Claim Jumper,NV,"6629 Las Vegas Blvd S, Southeast, Las Vegas, NV 89119",163,3.14
405,He9Dar4bk2vyeiPC7TkUgA,Eddie's House,AZ,"7042 E Indian School Rd, Scottsdale, AZ 85250",208,3.66
406,1ZCX18x3LgCNAH4H41QZ-Q,Turf Grill,NV,"Green Valley Ranch Resort & Spa, 2313 Paseo Verde Dr, Anthem, Henderson, NV 89052",8,3.71
407,WQc22qucCCtOytbx5CHqbw,Nellie Cashman's Monday Club Cafe,AZ,"The Westin Kierland Resort & Spa, 6902 E Greenway Pkwy, Scottsdale, AZ 85254",19,2.82
408,SfzHZTjbQ1yHBFNrtaFtsQ,Great Steak & Potato,NV,"McCarran International Airport, Southeast, Las Vegas, NV 89119",40,2.33
409,K869zHqORZUhpbDOxsspuw,Wildberri,AZ,"401 E Bell Rd, Ste 23, Phoenix, AZ 85022",6,2.75
410,1hTBIFVqHfI1hRpdS8iIgg,Vogue Bistro,AZ,"15411 W Waddell Rd, Surprise, AZ 85379",126,3.97
411,2MmMDll1ZGouFtz_87X5RQ,Greens Gaming & Dining,NV,"2241 N Green Valley Pkwy, Henderson, NV 89014",4,1.75
412,Oq3JpmsRsNVKbwKScAP-nw,Blue Sage,AZ,"5350 E Marriott Dr, Phoenix, AZ 85073",27,3.09
413,7a8nSGq152yAkKVKmsqpng,Cafe Bink,AZ,"36889 N Tom Darlington Dr, Carefree, AZ 85377",126,3.73
414,qwmHm3s8p7J12AIY6Co8HQ,Pita Jungle,AZ,"7530 W Bell Rd, Ste 106, Glendale, AZ 85308",168,4.1
415,qb4PzVr19bXXLBf71dd5kQ,Dukes Sports Bar & Grill,AZ,"7607 E McDowell Rd, Scottsdale, AZ 85257",131,3.13
416,Oqm8u_eI_LVXOMAJ4wzP9g,Heart and Soul Cafe,AZ,"4705 E Carefree Hwy, Cave Creek, AZ 85331",103,3.82
417,41t-hpClH6k5ZlK39Q3WIQ,MountainSide,NV,"1442 E Lake Mead Pkwy, Henderson, NV 89015",25,3.47
418,Uke8Pq1m918WW0n0_jEmWw,Market Bistro,AZ,"6501 E Greenway Pkwy, Ste 123, Scottsdale, AZ 85254",55,3.67
419,L9ANG1S2a-ap3FDASsyNgw,Bar Bistro 608 / Rooftop Bar,WI,"Hilldale Mall, 430 N Midvale Blvd, Madison, WI 53705",7,2.67
420,0q98gY5I_5Ad_zLowCDkGA,Lakeside Bar & Grill,AZ,"Lake Pleasant Towne Center, 9980 W Happy Valley Rd, Peoria, AZ 85383",59,3.17
421,jfXqQTdxktGQWkELGn-7wA,The Cheesecake Factory,AZ,"Superstition Springs Center, 6613 E Southern Ave, Mesa, AZ 85206",58,3.39
422,M_b7P2IBKY6zyqDmXE1kJA,Stratta,NV,"Wynn Las Vegas, 3131 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",191,3.59
423,6v0vQm3wXzaFoEywvpbnqg,BJ's Restaurant & Brewhouse,AZ,"9748 W. Northern Ave., Peoria, AZ 85345",110,3.58
424,W_iTJxla_wCcEs28FBanNg,Byrd's Pub and Grill,WI,"5956 Executive Dr., Fitchburg, WI 53719",5,3.4
425,Q5diW79GD0MSJ10j1HCf8Q,TGI Friday's,AZ,"11025 N Black Canyon Hwy, Phoenix, AZ 85073",4,1.4
426,AIU3FtUqE7LWbPllEe4TUg,Captain's Cove,NV,"2902 Lake E Dr, The Lakes, Las Vegas, NV 89117",5,3.0
427,UOA5soaz7A1MLN7LJaDuYw,Bar Tepo,AZ,"1625 S Val Vista Drive, Mesa, AZ 85204",4,3.25
428,xaAUyMQRx9N8t5lNhDjIjg,E's Grill Estrella,AZ,"17750 W Elliot Rd, Goodyear, AZ 85338",3,3.33
429,DcrM4hwDcU2G6vuh2cnaYQ,noca,AZ,"3118 E Camelback Rd, Phoenix, AZ 85016",311,3.93
430,QMN_F0PIReU6QbyEuGSYhg,New Orleans Sno Ball,AZ,"5809 N 7th St, Phoenix, AZ 85014",63,4.66
431,J7LSbTM72--2497H1kkM0w,Alchemy,WI,"1980 Atwood Ave, Schenk - Atwood, Madison, WI 53704",115,4.02
432,zFFN-NQjuQROEQW_xtQXWQ,RP Adler's,WI,"8202 Watts Rd, Madison, WI 53719",31,3.45
433,2jh1-DuB1L5t8pd1vXutgw,Bilbo's Bar & Grill,NV,"8699 W Charleston Blvd, Westside, Las Vegas, NV 89117",13,2.36
434,9ziO3NpoNTKHvIKCBFB_fQ,District American Kitchen and Wine Bar,AZ,"320 N 3rd St, Phoenix, AZ 85004",236,3.64
435,SBvw-IpLThBeiJF5qs9oMQ,Nordstrom Cafe,NV,"Fashion Show Mall, 3200 Las Vegas Blvd S., The Strip, Las Vegas, NV 89109",96,4.43
436,LQWa1oFDa5xpjfaYHwBwqQ,Jack in the Box,AZ,"141 N. Arizona Ave, Chandler, AZ 85224",3,3.0
437,OeDRfvftWBp3avCfWrQi1g,TGI Friday's,AZ,"2920 E Germann Rd, Chandler, AZ 85286",8,3.0
438,Mk3Zdgr98L5aX8OZbamLUg,Madison's,WI,"119 King St, Capitol, Madison, WI 53703",51,3.31
439,ZQZzgR51Yf2PlDpQrwHkOw,John Cutter,NV,"11770 W Charleston Blvd, Summerlin, Las Vegas, NV 89135",102,3.18
440,cBpJIOrVXotDI0XAZH_k0g,Yard House,AZ,"9401 West Westgate Blvd, Glendale, AZ 85305",321,3.92
441,sry6XEVOqIDLoJRaXAMKjA,Tossed,AZ,"16495 N Scottsdale Rd, Ste 5a-1, Scottsdale, AZ 85254",23,3.29
442,CEq1jgP-F6roehvSiv30dQ,de la Cruz Bistro,AZ,"10 W Main St, Mesa, AZ 85209",58,3.12
443,L-uPZxooP_ziXCtRrWi8Pw,Café Monarch,AZ,"6934 E 1st Ave, Scottsdale, AZ 85251",253,4.65
444,QBOl1IrpvzEpxD9hO3gMwg,Nouveau Bistro,AZ,"3395 W Chandler Blvd, Chandler, AZ 85226",10,3.9
445,qjmCVYkwP-HDa35jwYucbQ,True Food Kitchen,AZ,"2502 E Camelback Rd, Phoenix, AZ 85016",624,3.93
446,dafjd6glKjjjUdZ-mphFrQ,Iris,EDH,"47A Thistle Street, New Town, Edinburgh EH2 1DY",13,3.88
447,bYVw4AB5Y7plyqxAJgSi5w,The City Cafe,EDH,"19 Blair Street, Newington, Edinburgh EH1 1QR",50,3.69
448,t7-vFrnBdN6Cn5XU4X3cgw,The Sizzling Scot,EDH,"103-105 Dalry Road, West End, Edinburgh EH11 2AB",8,4.0
449,maB4VHseFUY2TmPtAQnB9Q,Majerle's Sports Grill,AZ,"Chandler Fashion Center, 3095 W Chandler Blvd, Chandler, AZ 85226",57,3.21
450,gY6AhCy22G9yFlAGu9vMFQ,Floyd's Kitchen,AZ,"12601 N Tatum Blvd, Phoenix, AZ 85032",89,3.87
451,rQ4z0EStSZE4acgkne6Hmg,Tuck Shop,AZ,"2245 N 12th St, Phoenix, AZ 85006",322,4.32
452,giZS_d2r7hMyYXCjCpkZTg,Mission Grille,AZ,"Tempe Mission Palms Hotel, 60 E 5th St, Tempe, AZ 85281",13,3.42
453,Q-zcwSfZdlwr6GxH1DBi2Q,Beef 'O' Brady's,WI,"804 Liberty Blvd, Sun Prairie, WI 53590",4,1.25
454,9Ep4sguv3HH_8lWyzSogjw,Indulge Burgers & More,AZ,"10392 N Scottsdale Rd, Scottsdale, AZ 85254",248,3.84
455,vm9axJ4kMtJNns25FalL6w,FuNuGyz Sports Grill,AZ,"8378 W Thunderbird Rd, Peoria, AZ 85381",47,3.61
456,owGvJscfm-k-rpAH8mEmBg,Dayton Street Grille,WI,"The Madison Concourse Hotel And Governor's Club, 1 W Dayton St, Capitol, Madison, WI 53703",18,3.6
457,e8FMAuTswDueAlLsNyLhcA,Daily Dose,AZ,"4020 N Scottsdale Rd, Scottsdale, AZ 85251",481,3.97
458,kwEQ3uY9Jwmknb5kNg3UlA,Grand Lux Cafe,NV,"PALAZZO Resort Hotel Casino, 3327 Las Vegas Blvd S, Ste 1580, The Strip, Las Vegas, NV 89109",699,3.8
459,ekguRa1QybpUaMHqc5vmAw,Antars Sports Bistro,AZ,"9611 W Camelback Rd, Phoenix, AZ 85037",15,3.67
460,Xi1AxyoKZ37PGzorOh9Ing,Ko'sin Restaurant,AZ,"5594 W Wildhorse Pass Blvd, Chandler, AZ 85226",37,3.45
461,l_qgSgZfarlgVjYy6NybPw,Off the Strip Bistro & Bar,NV,"10670 Southern Highlands Pkwy, Ste 102, Southwest, Las Vegas, NV 89141",220,4.33
462,TOYdUCIQzl3HUJnvTPEjAQ,The Detour Bar and Grill,AZ,"6403 W Chandler Blvd, Chandler, AZ 85226",7,2.71
463,ZOa7CkROQBhLuATpNHcHgg,Canyon Ranch Grill,NV,"3355 Las Vegas Blvd S, 3rd Fl, The Strip, Las Vegas, NV 89109",55,3.73
464,PuuOi8bxsvgD_r60iCXS9g,1855 Saloon and Grill,WI,"218 S. Main Street, Cottage Grove, WI 53527",25,3.2
465,jUCgAb0gmvjtOA25I1bQ8A,Brittlebush Bar & Grill,AZ,"The Westin Kierland Resort & Spa, 6902 E Greenway Pkwy, Scottsdale, AZ 85254",12,3.82
466,fwcoLKfZYMH6nZbAaeD6sw,Society Cafe Encore,NV,"3131 Las Vegas Blvd South, The Strip, Las Vegas, NV 89109",446,3.71
467,h16e3XoDeeNdWjOT7JtRnw,Sierra Gold,NV,"6929 Aliante Pkwy, Las Vegas, NV 89084",48,3.38
468,LuGSxdxaFnSFadpNV6uxZQ,Avalon,AZ,"7707 E McDowell Rd, Scottsdale, AZ 85257",85,3.63
469,vBDVxjMtXzZ8GUhV-1L3Jw,Chili's Grill & Bar,AZ,"12660 N Tatum, Phoenix, AZ 85032",32,3.13
470,_AvHni-xdRHmZ3XfYHwGkg,Posh Improvisational Cuisine,AZ,"7167 E Rancho Vista Dr, Ste 111, Scottsdale, AZ 85251",216,4.02
471,xmtKVO7C7KYVqMBe2eQq3A,Gordon Biersch Brewery Restaurant,AZ,"2218 E Willams Field Rd, Gilbert, AZ 85295",124,3.17
472,brz0ho_6H2RBhNzl97veEw,Verde Grill,AZ,"Trilogy Golf Club, 12575 W Golf Club Dr, Peoria, AZ 85383",14,3.0
473,LnBP-kMYE2TnaEZus7t37A,The Meadows Hotel,EDH,"72 Causewayside, Newington, Edinburgh EH9 1PY",8,4.5
474,o2BeeJmpf_J9EmC8HQoHRA,Crave Cafe,AZ,"Montelucia Resort & Spa, 4949 E Lincoln Dr, Paradise Valley, AZ 85253",16,4.19
475,uIDdneARsmwPLebKrwMtBw,Pita Jungle,AZ,"1431 E Williams Field Rd, Ste 101, Gilbert, AZ 85295",140,3.91
476,wl51t6lT7leiX64SlkOx6g,Pita Jungle,AZ,"20910 N Tatum Blvd, Suite 140, Phoenix, AZ 85050",215,3.82
477,JQrF4iHYZkF5IBTvOQBpIw,La Brioche True Food,WI,"2862 University Ave, Madison, WI 53705",87,3.54
478,r0cKkJSTFXuGhBu5823NCQ,Heirloom An American Restaurant,AZ,"20775 N Pima Rd, Scottsdale, AZ 85255",17,3.8
479,roZ3dxN37swf0dgglLUUCA,Talula,WI,"802 Atlas Ave, Madison, WI 53714",12,3.36
480,14K90G-hbfk795NY7cKxMA,Blue 32 Sports Grill,AZ,"1524 E Williams Field Rd, Gilbert, AZ 85295",140,4.02
481,NbqbD0vR84L3VN59J41ePg,Sunset Grill,NV,"6280 S Valley View Blvd, Ste 100, Las Vegas, NV 89118",16,3.62
482,ttLtsY1S2Angj6hvEdzwDQ,Blue Martini Lounge,AZ,"5455 E High St, Ste 101, Phoenix, AZ 85054",139,3.38
483,6qC2ATU4rVRRTKI-SScQOQ,Kona Grill,AZ,"2224 E Williams Field Rd, Gilbert, AZ 85295",112,3.62
484,Uvdw8gzQTPkt7SPmx5W7Eg,T.G.I. Friday's,NV,"9090 Alta Dr, Westside, Las Vegas, NV 89145",44,2.89
485,6sNvLW4fVBWEgze71pGDZQ,TGI Friday's,NV,"7300 Aliante Pkwy, North Las Vegas, NV 89084",68,2.7
486,dnBtxFbV4qHXqntYGDUDxQ,12 East Cafe,AZ,"1153 E Jefferson St, Phoenix, AZ 85034",10,2.8
487,YgUhOHwvrE4C3Ki7bqmMJQ,Regions Bistro and Bar,AZ,"9343 E Shea Blvd, Ste 100, Scottsdale, AZ 85260",11,2.18
488,QPheu9dnwdlaPwXofP8ijw,Sapna Café,AZ,"1301 NW Grand Ave, Phoenix, AZ 85007",49,3.7
489,lIlaoptZjY7DD4pO0Mk8ow,The Cheesecake Factory,NV,"750 S Rampart Blvd, Bldg 17, Westside, Las Vegas, NV 89145",217,3.62
490,6L9McpPjh3UzZxvR1cf1Lw,Vinery 214 Bistro,AZ,"214 W Roosevelt St, Phoenix, AZ 85003",11,1.38
491,MpbVyyqTuZZKzHvrTw4Npg,Cafe Mix,AZ,"4405 E Mckellips Rd, Ste 106, Mesa, AZ 85215",83,4.34
492,oY71G_AaKlF4Il-gt4L2OQ,Pier 54,AZ,"5394 S Lakeshore Dr, Tempe, AZ 85283",50,3.65
493,F2Fxp4mQKOqSOYFEAOHnsw,Regions Bistro & Bar,AZ,"690 South Mill Ave., Tempe, AZ 85281",23,2.56
494,K9rlhLtpGjpzcVqZ3qxmug,PT's,NV,"6610 S Fort Apache Ave, Spring Valley, Las Vegas, NV 89148",19,2.94
495,vc_Rj7GAepCUpo3U6LAMHw,Veloce Cibo,NV,"12300 Las Vegas Blvd S, Henderson, NV 89044",54,3.94
496,pLdz4dZ6fUxp2GgBRNPq2Q,The Bar At Bermuda & St. Rose,NV,"11624 Bermuda Rd, Southeast, Henderson, NV 89052",48,3.91
497,BczVI3UZI9R9AqZVUcH3mA,Springs Cafe by Wolfgang Puck,NV,"333 S Valley View Blvd, Westside, Las Vegas, NV 89107",25,2.64
498,QR8WItkeeoKwng308YDVgA,The Landings,NV,"3500 Executive Terminal Dr, Ste  200, Anthem, Henderson, NV 89052",22,3.8
499,FFdlPSZCGgTdg1CAfrlvlw,Native New Yorker,AZ,"1339 E Chandler Blvd, Phoenix, AZ 85048",31,3.29
500,mMy3ki7V3ekNjKIH-93mZg,Engrained Cafe,AZ,"ASU Sun Devil Dining Memorial Union, 1290 S Normal Ave, Tempe, AZ 85287",14,3.69
501,1MMztCZKPtw9DoCVflfZFg,BJ's Restaurant & Brewhouse,NV,"9520 S. Eastern Ave., Southeast, Henderson, NV 89123",246,3.49
502,Aisjvk-fZVwAcGsN4NlviA,Kozy Cactus,AZ,"4326 E Cactus Rd, Phoenix, AZ 85032",11,3.27
503,mbpDk_uvYwH2ZPo8LoJYxg,Toby Keiths I Love This Bar & Grill,AZ,"1065 N Dobson Rd, Mesa, AZ 85201",168,2.62
504,FNRimJN6wz2Bywuz4RV_TA,Old Market Bistro,WI,"15 N Butler St, Capitol, Madison, WI 53703",3,5.0
505,ou5yH_kNEiN8J_GTSGYSvg,98 South,AZ,"98 S San Marcos Pl, Chandler, AZ 85225",22,3.48
506,vbuePEUjg869T_HWyz0qCw,Tinoco's Kitchen,NV,"Las Vegas Club Hotel, 18 E Fremont Street, Las Vegas, NV 89101",30,3.79
507,4zG4BIOz8pJ_mT3zsDIPew,Denny's,AZ,"825 S 48th St, Tempe, AZ 85281",12,2.67
508,sRhfzx8P_VAdmofWMSPD3A,Cafe Laguna,AZ,"2235 S Power Rd, Ste 120, Mesa, AZ 85209",10,3.82
509,9KkLGqb-D-cysttQzIl6ww,Sirio Ristorante,NV,"Aria Resort and Casino, 3745 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",160,3.3
510,_5k83wy9_5NpErw7Ecgt3g,American Fish,NV,"Aria Resort and Casino, 3746 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",288,3.59
511,OiCxoAIoBvEWxf7p1qVVmA,Sage,NV,"Aria Resort and Casino, 3732 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",646,4.25
512,bGj9djLAHjNR55OXsIDrAg,ARIA Cafe,NV,"ARIA Resort &Casino, 3730 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",392,2.61
513,UIfORCz28cEGMr_9p0eJ5g,25 Degrees,AZ,"5415 E High St, Ste 127, Phoenix, AZ 85054",60,3.45
514,32f43CI5i1oCleGZG5kQFA,Sammy's Beach Bar & Grill,NV,"McCarran International Airport, 5757 Wayne Newton Blvd, Eastside, Las Vegas, NV 89169",88,2.01
515,6P2DqisDHtmD4Lvs2sMP-A,The Lobby Grill,AZ,"8000 S Arizona Grand Pkwy, Phoenix, AZ 85044",27,2.79
516,gMhbZgkF6G040yPEXlTBvQ,Paradise Cafe,NV,"The Mirage Hotel and  Casino, 3400 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",5,3.0
517,JauLZ0TL3D3VIGtSnStzhA,First Food & Bar,NV,"The Palazzo, 3327 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",361,3.73
518,qqckmITTtyQkkwhrfc8HRw,Chef's Palate Restaurant,NV,"10740 S Eastern Ave, Suite 155, Anthem, Henderson, NV 89052",6,3.57
519,THq4W2p3emLdTJEP8f6cbQ,Elements Kitchen & Martini Bar,NV,"4950 S Rainbow Blvd, Ste 100, Spring Valley, Las Vegas, NV 89118",133,3.89
520,nlbZs9GkO_ZJk3qg9ZBSxw,Paradise Bakery and Cafe,AZ,"1946 S Signal Butte Rd, Ste 109, Mesa, AZ 85209",21,2.9
521,Q0tWheeEldwr0OKHTHB79g,Vu Bistro,AZ,"14815 E Shea Blvd, Fountain Hills, AZ 85268",46,3.53
522,OZZjgwmc0ijdGN-IMYBzhg,Black Pepper Grill,NV,"9510 S Eastern Ave, Southeast, Henderson, NV 89123",7,2.29
523,KVYSUfN89b-nih-_9HhF6g,McFadden's Restaurant & Saloon,AZ,"9425 W Coyotes Blvd, Glendale, AZ 85305",143,1.57
524,uBXSxanoPdT_Jc_x0_7ggg,Garfield's Restaurant,NV,"2620 Regatta Dr, Ste 117, Summerlin, Las Vegas, NV 89128",72,3.27
525,x6SGXzrmGPJklnbKO_SGxg,Great Dane,WI,"357 Price Pl, Madison, WI 53705",92,3.29
526,EBwv1DBGKsfdNZEYL70Dqw,Calistro California Bistro,AZ,"18221 N Pima Rd, Scottsdale, AZ 85255",52,3.0
527,tteHjtbjQfWnJgFe4jPoMA,Jacs,WI,"2611 Monroe St, Dudgeon-Monroe, Madison, WI 53711",107,3.86
528,ZztUsJyGDwPySepmXRG13g,Dave's Electric Brewpub,AZ,"502 S College, Tempe, AZ 85281",50,2.75
529,MsaOqCJY2EkaMqlDNKYKxw,Acua,AZ,"7144 E Stetson Dr, Ste 250, Scottsdale, AZ 85251",4,3.0
530,Vy_HoX_ZaJOMpVIE3W4Srg,Jovian Taphaus,WI,"876 Jupiter Dr, McClellan Park, Madison, WI 53718",5,1.6
531,WBxuIQsxGl7vNe5MXYszCA,BJ's Restaurant & Brewhouse,AZ,"6622 E. Superstition Springs Blvd., Mesa, AZ 85206",82,3.34
532,l-Xv5Kmg2gilJI3-DGVCqw,Pita Jungle,AZ,"7014 E. Camelback Rd., Scottsdale, AZ 85251",59,3.7
533,bFIOaAXd7iv6Zvnqx7D71A,Devil's Advocate Bar & Grill,AZ,"955 E University Dr, Tempe, AZ 85281",73,3.67
534,uUz3CHsNFFWycpsfTsR4qg,Hewat's Restaurant,EDH,"19 - 21b Causewayside, Newington, Edinburgh EH9 1QF",13,4.58
535,BY5vQCkob7bO7S-9Z8QQZA,MIX 94.1's Bite Of Las Vegas,NV,"8275 W Spring Mtn Rd, Spring Valley, Las Vegas, NV 89117",17,4.0
536,YCCDMLcb7UW8G-o_HsWiiA,Modern Steak,AZ,"7014 E Camelback Rd, Suite 1433, Scottsdale, AZ 85251",247,3.95
537,g2On1JEPKrLm13Cwcr5MjA,Pony Express Cafe,AZ,"28170 N Alma School Pkwy, Scottsdale, AZ 85262",14,4.08
538,gW0k1iIF1xuuFclzI_HbBA,Bonfyre American Grille,WI,"2601 W Beltline Hwy, Madison, WI 53713",103,3.73
539,WkGl46RIsgyhqj5CSPejSQ,PT's,NV,"10940 S Eastern Ave, Anthem, Henderson, NV 89052",15,3.25
540,l5GGMobHJvzaQO2rZFwdTQ,The Compound Grill,AZ,"7000 E Mayo Blvd, Ste 21, Phoenix, AZ 85054",83,3.52
541,SVSNsGZat2WjTBNCmJlsHA,Ed's,AZ,"Phoenix, AZ 85004",3,5.0
542,m6JwiGrKrs0XCmH9ij3fmA,The Sporting House Bar & Grill,NV,"New York New York Hotel and Casino, 3790 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",95,3.11
543,IuAPYzf3NSyfyXYgT46YVA,FnB,AZ,"7125 E 5th Ave, Ste 31, Scottsdale, AZ 85251",295,4.41
544,ySOaDRUXr8ilrWAdjuKAyw,O2 Lounge,AZ,"8110 W Union Hills Ave, Ste 400, Glendale, AZ 85308",20,3.26
545,SXVI_RMuNWEoXDXlgtRfiw,Il Vinaio,AZ,"270 W Main St, Mesa, AZ 85201",81,3.73
546,s1dex3Z3QoqiK7V-zXUgAw,5th and Wine,AZ,"7051 E 5th Ave, Scottsdale, AZ 85251",371,3.99
547,JgyUh1fMQhFBq2GiWU9teA,Eureka! Grill,AZ,"15332 W Bell Rd, Ste 101, Surprise, AZ 85374",12,3.83
548,aV4g1yMKv75FZGWs4a_2Bw,Portofino Beach Bar & Grill,AZ,"6718 W Deer Valley Rd, Glendale, AZ 85310",4,3.0
549,bxF5KhZbBhVk3usx58FgVg,Sunset Grill of Deforest,WI,"637 W North St, De Forest, WI 53532",11,3.0
550,120FPCmDjdvuHrAnRmHKKQ,Logan's Madtown,WI,"322 W Johnson St, Capitol, Madison, WI 53703",10,2.0
551,CMtl40yu6s1vB0bOjP0C_w,Silk Road,NV,"Vdara, 2600 W Harmon Ave, Eastside, Las Vegas, NV 89109",24,3.67
552,9dopZKjYiKwPiw7kEQsEag,Down Under Wines & Bistro,AZ,"1422 W Warner Rd, Ste 100 A, Gilbert, AZ 85233",74,3.37
553,8_7FOY-N7MVhNM1F-PbAoQ,Union Restaurant & Lounge,NV,"Aria Resort & Casino, 3736 Las Vegas Blvd S, The Strip, Las Vegas, NV 89109",59,3.08
554,q9WaFYhlOZCrfXJQTG5t_Q,The Living Room,AZ,"2475 W Queen Creek Rd, Chandler, AZ 85248",176,3.65
555,1hcGT6I1vAIH_pZuyud0HQ,Brickyard Sports Bar and Grill,AZ,"20235 N Cave Creek Rd, Ste 111, Phoenix, AZ 85024",3,1.0
556,HgIqOb4R8gWy6dqwYkZfEA,Sabor,NV,"594 N Stephanie St, Henderson, NV 89014",41,4.32
557,uEM0101eGSP6P2A1XEYYbw,A&W,AZ,"1495 N Dysart Rd, Avondale, AZ 85323",4,3.4
558,M6fjHpkL9IRI-nI0BattRw,The Main Ingredient Ale House And Café,AZ,"2337 N 7th St, Phoenix, AZ 85006",358,4.08
559,xY1sPHTA2RGVFlh5tZhs9g,Culinary Dropout,AZ,"7135 E Camelback Rd, Ste 125, Scottsdale, AZ 85251",655,3.72
560,5DVYPvN0arhY7Ea0PGEtqQ,Bahama  Bucks,AZ,"21803 S Ellsworth Rd, Ste E, Queen Creek, AZ 85242",3,4.33
561,CU5d1QN2A5cgcR9zmLVS0g,The Cooper's Tavern,WI,"20 W Mifflin St, Capitol, Madison, WI 53703",188,3.75
562,vwZ15OkVO6PemAe87k0M-Q,Mabel's On Main,AZ,"7018 E Main St, Scottsdale, AZ 85251",202,3.88
